DatasetFile,ImageID,Topic,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL,Rotation,PerceptualHash
image_0872.hdf5,113391920,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/6/64/Padule_di_Fucecchio_-_Massimo_Brizzi-.jpg,https://commons.wikimedia.org/wiki/File:Padule_di_Fucecchio_-_Massimo_Brizzi-.jpg,CC BY 4.0,,MaxNikon,File:Padule di Fucecchio - Massimo Brizzi-.jpg,"(5730, 3632)",9ee0a1717f79f30f0bab2906fcb8f657,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Padule_di_Fucecchio_-_Massimo_Brizzi-.jpg/1920px-Padule_di_Fucecchio_-_Massimo_Brizzi-.jpg,0,cccc943023331686
image_0873.hdf5,109666470,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/8/88/Kagga_Kamma_Nature_Reserve_%2810.3897-AfrInvertebr.57.8696%29_Figure_15.jpg,https://commons.wikimedia.org/wiki/File:Kagga_Kamma_Nature_Reserve_(10.3897-AfrInvertebr.57.8696)_Figure_15.jpg,CC BY 4.0,https://doi.org/10.3897/AfrInvertebr.57.8696,https://doi.org/10.3897/AfrInvertebr.57.8696,File:Kagga Kamma Nature Reserve (10.3897-AfrInvertebr.57.8696) Figure 15.jpg,"(1512, 901)",8ddad7b2cac3e779a2099a33cd92db0e,https://upload.wikimedia.org/wikipedia/commons/8/88/Kagga_Kamma_Nature_Reserve_%2810.3897-AfrInvertebr.57.8696%29_Figure_15.jpg,0,f8f47dcbcccf0f1d
image_0874.hdf5,170359072,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/d/d1/Mossy_rock_in_Poledn%C3%ADk_national_nature_reserve_in_2025.jpg,https://commons.wikimedia.org/wiki/File:Mossy_rock_in_Poledn%C3%ADk_national_nature_reserve_in_2025.jpg,CC BY 4.0,,RobbieIanMorrison,File:Mossy rock in Poledník national nature reserve in 2025.jpg,"(6034, 4128)",fc5fdb7213a544d431ddc0f185d45cd7,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Mossy_rock_in_Poledn%C3%ADk_national_nature_reserve_in_2025.jpg/1920px-Mossy_rock_in_Poledn%C3%ADk_national_nature_reserve_in_2025.jpg,0,3839989a06747969
image_0875.hdf5,186314414,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/c/c0/Bureau_Of_Prisons_Officers_at_Bishop_Henry_Whipple_Building_%2855096518683%29.jpg,https://commons.wikimedia.org/wiki/File:Bureau_Of_Prisons_Officers_at_Bishop_Henry_Whipple_Building_(55096518683).jpg,CC BY 4.0,https://chaddavis.photography,Chad Davis,File:Bureau Of Prisons Officers at Bishop Henry Whipple Building (55096518683).jpg,"(4096, 2731)",26d7f0fe9ec05c2ffb332d3f9b9e5c66,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Bureau_Of_Prisons_Officers_at_Bishop_Henry_Whipple_Building_%2855096518683%29.jpg/1920px-Bureau_Of_Prisons_Officers_at_Bishop_Henry_Whipple_Building_%2855096518683%29.jpg,0,201d3fdf973f671f
image_0876.hdf5,163854340,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/5/59/Mal%C3%A1_Fatra_National_Park_from_%C5%BDilina.jpg,https://commons.wikimedia.org/wiki/File:Mal%C3%A1_Fatra_National_Park_from_%C5%BDilina.jpg,CC BY 4.0,,Jakub CA,File:Malá Fatra National Park from Žilina.jpg,"(4064, 3048)",19d31ba27f0717688d31d79c739c8638,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Mal%C3%A1_Fatra_National_Park_from_%C5%BDilina.jpg/1920px-Mal%C3%A1_Fatra_National_Park_from_%C5%BDilina.jpg,0,42128bf8f8424202
image_0877.hdf5,181450433,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/1/1d/Guidage-Isalo-national-park.jpg,https://commons.wikimedia.org/wiki/File:Guidage-Isalo-national-park.jpg,CC BY 4.0,,Gaël RAKOTOVAO,File:Guidage-Isalo-national-park.jpg,"(1024, 768)",35b28a0478fd64024a0acac85b13745b,https://upload.wikimedia.org/wikipedia/commons/1/1d/Guidage-Isalo-national-park.jpg,0,796e2f953336d557
image_0878.hdf5,174542348,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/a/a8/619_Western%2C_Seattle_WA_%28Exterior%2C_Sept_2025%29.jpg,"https://commons.wikimedia.org/wiki/File:619_Western,_Seattle_WA_(Exterior,_Sept_2025).jpg",CC BY 4.0,,Antrikshy,"File:619 Western, Seattle WA (Exterior, Sept 2025).jpg","(3716, 2787)",9259f73c69e441322dfaa75949a00273,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/619_Western%2C_Seattle_WA_%28Exterior%2C_Sept_2025%29.jpg/1920px-619_Western%2C_Seattle_WA_%28Exterior%2C_Sept_2025%29.jpg,0,4fc7b2c9888a9a16
image_0879.hdf5,177374619,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/7/7d/Chrysler_Building_%283%29.jpg,https://commons.wikimedia.org/wiki/File:Chrysler_Building_(3).jpg,CC BY 4.0,,Ferfive,File:Chrysler Building (3).jpg,"(3072, 4080)",5671f125644a41fde174fa393a8fc3d2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Chrysler_Building_%283%29.jpg/1920px-Chrysler_Building_%283%29.jpg,0,e2e3fb7b5c4d2fe7
image_0880.hdf5,170497899,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/e/e2/Curving_Supernova_exterior_%28BX-25_CC%29.jpg,https://commons.wikimedia.org/wiki/File:Curving_Supernova_exterior_(BX-25_CC).jpg,CC BY 4.0,,"Fotos Brillux, Sven Rahm Fotografie",File:Curving Supernova exterior (BX-25 CC).jpg,"(4002, 5996)",ac4d08b8d84c418329509134c9fbebd8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Curving_Supernova_exterior_%28BX-25_CC%29.jpg/1920px-Curving_Supernova_exterior_%28BX-25_CC%29.jpg,0,f8f2e6c9dff8f1e8
image_0881.hdf5,194587919,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/f/f4/Asian_elephant_in_grassland_habitat_of_Jim_Corbett_National_Park.jpg,https://commons.wikimedia.org/wiki/File:Asian_elephant_in_grassland_habitat_of_Jim_Corbett_National_Park.jpg,CC BY 4.0,,Panchalmaulik01,File:Asian elephant in grassland habitat of Jim Corbett National Park.jpg,"(4032, 6048)",bf212ca4128144d2354bc09ca2134600,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Asian_elephant_in_grassland_habitat_of_Jim_Corbett_National_Park.jpg/1920px-Asian_elephant_in_grassland_habitat_of_Jim_Corbett_National_Park.jpg,0,1b3c07650b276747
image_0882.hdf5,61411224,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/0/00/Georgetown-Bank-building-in.jpg,https://commons.wikimedia.org/wiki/File:Georgetown-Bank-building-in.jpg,CC BY 4.0,,Brian Stansberry,File:Georgetown-Bank-building-in.jpg,"(4288, 2848)",ec53a45c3ca4a31989d2df11c1257fa0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Georgetown-Bank-building-in.jpg/1920px-Georgetown-Bank-building-in.jpg,0,1f230d6573f52541
image_0883.hdf5,86305626,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/8/8d/Zoersel_Zoersel_KH_%281%29_-_316794_-_onroerenderfgoed.jpg,https://commons.wikimedia.org/wiki/File:Zoersel_Zoersel_KH_(1)_-_316794_-_onroerenderfgoed.jpg,CC BY 4.0,,"Mertens, Joeri",File:Zoersel Zoersel KH (1) - 316794 - onroerenderfgoed.jpg,"(1536, 2048)",466744354d7e4f2e4e078c7de175e153,https://upload.wikimedia.org/wikipedia/commons/8/8d/Zoersel_Zoersel_KH_%281%29_-_316794_-_onroerenderfgoed.jpg,0,1b19f9c197989a6b
image_0884.hdf5,188861295,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/8/86/03_Bahai_Temple_Kampala_Exterior_Approach_Lane1.jpg,https://commons.wikimedia.org/wiki/File:03_Bahai_Temple_Kampala_Exterior_Approach_Lane1.jpg,CC BY 4.0,,Alvinategyeka,File:03 Bahai Temple Kampala Exterior Approach Lane1.jpg,"(6000, 4500)",51961b3a3d73e5fbde4e5e6ad851beb4,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/03_Bahai_Temple_Kampala_Exterior_Approach_Lane1.jpg/1920px-03_Bahai_Temple_Kampala_Exterior_Approach_Lane1.jpg,0,2b4930b3b0b439fe
image_0885.hdf5,156842551,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/8/86/EUROPEAN_International_School_Main_Building_%28stretched%29.jpg,https://commons.wikimedia.org/wiki/File:EUROPEAN_International_School_Main_Building_(stretched).jpg,CC BY 4.0,,NearEMPTiness,File:EUROPEAN International School Main Building (stretched).jpg,"(2961, 2000)",833d44ab7ab00f11e19165d465944c96,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/EUROPEAN_International_School_Main_Building_%28stretched%29.jpg/1920px-EUROPEAN_International_School_Main_Building_%28stretched%29.jpg,0,c38b9b672727190b
image_0886.hdf5,152628282,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/0/00/Gallarus_Oratory-1210112%2C_Dingle_Peninsula%2C_Co._Kerry%2C_Ireland.jpg,"https://commons.wikimedia.org/wiki/File:Gallarus_Oratory-1210112,_Dingle_Peninsula,_Co._Kerry,_Ireland.jpg",CC BY 4.0,,Mucklagh,"File:Gallarus Oratory-1210112, Dingle Peninsula, Co. Kerry, Ireland.jpg","(4896, 3672)",169ccbb0804a2f3f1354c5e6136bc962,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Gallarus_Oratory-1210112%2C_Dingle_Peninsula%2C_Co._Kerry%2C_Ireland.jpg/1920px-Gallarus_Oratory-1210112%2C_Dingle_Peninsula%2C_Co._Kerry%2C_Ireland.jpg,0,db35306267f376dc
image_0887.hdf5,194956178,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/4/47/Isla_Chiloe_-_Isla_Chiloe_-_Islotes_de_Punihuil_Natural_Monument_01.jpg,https://commons.wikimedia.org/wiki/File:Isla_Chiloe_-_Isla_Chiloe_-_Islotes_de_Punihuil_Natural_Monument_01.jpg,CC BY 4.0,,Indies1,File:Isla Chiloe - Isla Chiloe - Islotes de Punihuil Natural Monument 01.jpg,"(4151, 2755)",b0f9d5e0724efa0ea053e8873758521b,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Isla_Chiloe_-_Isla_Chiloe_-_Islotes_de_Punihuil_Natural_Monument_01.jpg/1920px-Isla_Chiloe_-_Isla_Chiloe_-_Islotes_de_Punihuil_Natural_Monument_01.jpg,0,d1383635214b4963
image_0888.hdf5,157005218,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/c/c9/Appalachian_Trail_Marker_in_Shenandoah_National_Park.jpg,https://commons.wikimedia.org/wiki/File:Appalachian_Trail_Marker_in_Shenandoah_National_Park.jpg,CC BY 4.0,,AGnias47,File:Appalachian Trail Marker in Shenandoah National Park.jpg,"(1224, 1632)",c8449768891eaa241818a871563850f5,https://upload.wikimedia.org/wikipedia/commons/c/c9/Appalachian_Trail_Marker_in_Shenandoah_National_Park.jpg,0,72722e6c6c6ff6f6
image_0889.hdf5,99497414,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/5/56/Betampona_Reserve_%2810.3897-zookeys.871.36337%29_Figure_5.jpg,https://commons.wikimedia.org/wiki/File:Betampona_Reserve_(10.3897-zookeys.871.36337)_Figure_5.jpg,CC BY 4.0,https://doi.org/10.3897/zookeys.871.36337,https://doi.org/10.3897/zookeys.871.36337,File:Betampona Reserve (10.3897-zookeys.871.36337) Figure 5.jpg,"(1512, 2017)",a3b04b0f142989d294364b94c49754cb,https://upload.wikimedia.org/wikipedia/commons/5/56/Betampona_Reserve_%2810.3897-zookeys.871.36337%29_Figure_5.jpg,0,29cb721e42e81e16
image_0890.hdf5,129240631,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/6/67/Pura-nature-reserve-845.jpg,https://commons.wikimedia.org/wiki/File:Pura-nature-reserve-845.jpg,CC BY 4.0,,Bukvoed,File:Pura-nature-reserve-845.jpg,"(5472, 3648)",7f0cb36232e27d310de6203cc9ec7f7a,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Pura-nature-reserve-845.jpg/1920px-Pura-nature-reserve-845.jpg,0,47010d01c5060131
image_0891.hdf5,75994115,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/7/78/Golestan_National_Park_20161109_01.jpg,https://commons.wikimedia.org/wiki/File:Golestan_National_Park_20161109_01.jpg,CC BY 4.0,,Aboutaleb Nadri,File:Golestan National Park 20161109 01.jpg,"(1000, 667)",fb38779d849f0a3da3afb7ca580841cd,https://upload.wikimedia.org/wikipedia/commons/7/78/Golestan_National_Park_20161109_01.jpg,0,7f7fbabd1d0f174e
image_0892.hdf5,176685691,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/a/ac/202406_Universit%C3%A4tsschule_Dresden_Altbau_und_Gr%C3%BCnes_Atelier.jpg,https://commons.wikimedia.org/wiki/File:202406_Universit%C3%A4tsschule_Dresden_Altbau_und_Gr%C3%BCnes_Atelier.jpg,CC BY 4.0,,UnischuleTUD,File:202406 Universitätsschule Dresden Altbau und Grünes Atelier.jpg,"(3332, 2499)",456d0e057c0669246c30b2f3093d51f3,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/202406_Universit%C3%A4tsschule_Dresden_Altbau_und_Gr%C3%BCnes_Atelier.jpg/1920px-202406_Universit%C3%A4tsschule_Dresden_Altbau_und_Gr%C3%BCnes_Atelier.jpg,0,937726c747df7018
image_0893.hdf5,155063468,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/4/45/Exterior_of_the_Alte_Pinakothek_2.jpg,https://commons.wikimedia.org/wiki/File:Exterior_of_the_Alte_Pinakothek_2.jpg,CC BY 4.0,,AuHaidhausen,File:Exterior of the Alte Pinakothek 2.jpg,"(8192, 6016)",2207042097d549ed353e832968ad5a47,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Exterior_of_the_Alte_Pinakothek_2.jpg/1920px-Exterior_of_the_Alte_Pinakothek_2.jpg,0,ffbed6d2b2b29233
image_0894.hdf5,78970264,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/a/a5/Valley_in_the_Caucasian_mountains_of_Ingushetia%2C_%D0%93%D0%BE%D1%80%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0%2C_%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%2C_%D0%98%D0%BD%D0%B3%D1%83%D1%88%D0%B5%D1%82%D0%B8%D1%8F_2.jpg,"https://commons.wikimedia.org/wiki/File:Valley_in_the_Caucasian_mountains_of_Ingushetia,_%D0%93%D0%BE%D1%80%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0,_%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7,_%D0%98%D0%BD%D0%B3%D1%83%D1%88%D0%B5%D1%82%D0%B8%D1%8F_2.jpg",CC BY 4.0,,Argenberg,"File:Valley in the Caucasian mountains of Ingushetia, Горная долина, Кавказ, Ингушетия 2.jpg","(6000, 4000)",52387da2a2cc449ddf1d8db106a59370,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Valley_in_the_Caucasian_mountains_of_Ingushetia%2C_%D0%93%D0%BE%D1%80%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0%2C_%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%2C_%D0%98%D0%BD%D0%B3%D1%83%D1%88%D0%B5%D1%82%D0%B8%D1%8F_2.jpg/1920px-Valley_in_the_Caucasian_mountains_of_Ingushetia%2C_%D0%93%D0%BE%D1%80%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0%2C_%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%2C_%D0%98%D0%BD%D0%B3%D1%83%D1%88%D0%B5%D1%82%D0%B8%D1%8F_2.jpg,0,010b070743700f87
image_0895.hdf5,164571304,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/2/2a/Exterior_of_the_Beylerbeyi_Mosque.jpg,https://commons.wikimedia.org/wiki/File:Exterior_of_the_Beylerbeyi_Mosque.jpg,CC BY 4.0,,Canercangul,File:Exterior of the Beylerbeyi Mosque.jpg,"(2400, 1600)",ce3ad87992b9ee50b0d9179244218346,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Exterior_of_the_Beylerbeyi_Mosque.jpg/1920px-Exterior_of_the_Beylerbeyi_Mosque.jpg,0,70237bdd74ec370b
image_0896.hdf5,115485391,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/5/59/Pakke_River_DSCN2901_03.jpg,https://commons.wikimedia.org/wiki/File:Pakke_River_DSCN2901_03.jpg,CC BY 4.0,,Saniya Chaplod,File:Pakke River DSCN2901 03.jpg,"(3000, 4000)",df3c9b7de0d5ed8f85d94a39db103fd4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Pakke_River_DSCN2901_03.jpg/1920px-Pakke_River_DSCN2901_03.jpg,0,f4e8dc0471c13171
image_0897.hdf5,40811772,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/d/da/Landscape_near_Vodiane_%2803%29.jpg,https://commons.wikimedia.org/wiki/File:Landscape_near_Vodiane_(03).jpg,CC BY 4.0,,Valeria Vasylieva,File:Landscape near Vodiane (03).jpg,"(3696, 2448)",da45aed57395c8f12c6896156af21a8b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Landscape_near_Vodiane_%2803%29.jpg/1920px-Landscape_near_Vodiane_%2803%29.jpg,0,be0c195318986600
image_0898.hdf5,151085615,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/9/99/Shisui_Post_office.jpg,https://commons.wikimedia.org/wiki/File:Shisui_Post_office.jpg,CC BY 4.0,,Suikotei,File:Shisui Post office.jpg,"(3717, 2791)",535aba7c5b232fcdcd3405232eac6f8f,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Shisui_Post_office.jpg/1920px-Shisui_Post_office.jpg,0,2b9de511355293b7
image_0899.hdf5,166189354,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/a/aa/Chase_Center_Exterior_Building_Logo.jpg,https://commons.wikimedia.org/wiki/File:Chase_Center_Exterior_Building_Logo.jpg,CC BY 4.0,,9yz,File:Chase Center Exterior Building Logo.jpg,"(7360, 4912)",43bc68a5921d32a027cda7387b06e985,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Chase_Center_Exterior_Building_Logo.jpg/1920px-Chase_Center_Exterior_Building_Logo.jpg,0,f0000e3e3d388430
image_0900.hdf5,147636408,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/4/44/Nature_reserve_lake_Dearne_Valley%2C_Old_Moor.jpg,"https://commons.wikimedia.org/wiki/File:Nature_reserve_lake_Dearne_Valley,_Old_Moor.jpg",CC BY 4.0,,Aliceives,"File:Nature reserve lake Dearne Valley, Old Moor.jpg","(4105, 2726)",635f834d34ac003032c8c2321bc35ef8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Nature_reserve_lake_Dearne_Valley%2C_Old_Moor.jpg/1920px-Nature_reserve_lake_Dearne_Valley%2C_Old_Moor.jpg,0,ff8100f0180c7e7f
image_0901.hdf5,149105663,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/c/cb/Meyer_Library_Exterior.jpg,https://commons.wikimedia.org/wiki/File:Meyer_Library_Exterior.jpg,CC BY 4.0,,Benpiano800,File:Meyer Library Exterior.jpg,"(4080, 3072)",772b913a2fb776d7f7f517833007df78,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Meyer_Library_Exterior.jpg/1920px-Meyer_Library_Exterior.jpg,0,e5c4fca72f4ffd8e
image_0902.hdf5,129730480,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/7/79/%D8%B3%D8%AF_%DA%A9%D8%B1%D8%AE%D9%87_%D8%A8%D8%B1_%D8%B1%D9%88%DB%8C_%D8%B1%D9%88%D8%AF_%DA%A9%D8%B1%D8%AE%D9%87-Karkheh_dam_on_Karkheh_river.jpg,https://commons.wikimedia.org/wiki/File:%D8%B3%D8%AF_%DA%A9%D8%B1%D8%AE%D9%87_%D8%A8%D8%B1_%D8%B1%D9%88%DB%8C_%D8%B1%D9%88%D8%AF_%DA%A9%D8%B1%D8%AE%D9%87-Karkheh_dam_on_Karkheh_river.jpg,CC BY 4.0,,Tasnim News Agency,File:سد کرخه بر روی رود کرخه-Karkheh dam on Karkheh river.jpg,"(1200, 835)",93eefd3413af9c54453f2b4a1c598da8,https://upload.wikimedia.org/wikipedia/commons/7/79/%D8%B3%D8%AF_%DA%A9%D8%B1%D8%AE%D9%87_%D8%A8%D8%B1_%D8%B1%D9%88%DB%8C_%D8%B1%D9%88%D8%AF_%DA%A9%D8%B1%D8%AE%D9%87-Karkheh_dam_on_Karkheh_river.jpg,0,0745860f37f3731f
image_0903.hdf5,47017605,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/0/0e/Helmovsk%C3%BD_jez%2C_ze_%C5%A0tvanice.jpg,"https://commons.wikimedia.org/wiki/File:Helmovsk%C3%BD_jez,_ze_%C5%A0tvanice.jpg",CC BY 4.0,,ŠJů,"File:Helmovský jez, ze Štvanice.jpg","(5017, 3468)",40468ad30993ab1dadc8923f0c68e856,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Helmovsk%C3%BD_jez%2C_ze_%C5%A0tvanice.jpg/1920px-Helmovsk%C3%BD_jez%2C_ze_%C5%A0tvanice.jpg,0,773249cf1f0f6291
image_0904.hdf5,170383033,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/d/d4/Does_on_Blacka_Moor_nature_reserve_near_Sheffield.jpg,https://commons.wikimedia.org/wiki/File:Does_on_Blacka_Moor_nature_reserve_near_Sheffield.jpg,CC BY 4.0,,Robrocket82,File:Does on Blacka Moor nature reserve near Sheffield.jpg,"(3024, 4032)",03a16eb1c117f5a0531e74f8d75a2bcc,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Does_on_Blacka_Moor_nature_reserve_near_Sheffield.jpg/1920px-Does_on_Blacka_Moor_nature_reserve_near_Sheffield.jpg,0,0f0d279858c6c60a
image_0905.hdf5,150306239,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/9/9a/Putin_with_IOC_members_in_Sochi_National_Park_with_leopards_02.jpg,https://commons.wikimedia.org/wiki/File:Putin_with_IOC_members_in_Sochi_National_Park_with_leopards_02.jpg,CC BY 4.0,,premier.gov.ru,File:Putin with IOC members in Sochi National Park with leopards 02.jpg,"(360, 538)",4f4a53c2ff5eeb9c4a329fb7fb4b76de,https://upload.wikimedia.org/wikipedia/commons/9/9a/Putin_with_IOC_members_in_Sochi_National_Park_with_leopards_02.jpg,0,53674e4a72727111
image_0906.hdf5,167442425,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/0/03/Hog_Island%2C_Pituamkek_National_Park_Reserve%2C_PEI_2025.jpg,"https://commons.wikimedia.org/wiki/File:Hog_Island,_Pituamkek_National_Park_Reserve,_PEI_2025.jpg",CC BY 4.0,,Gierszep,"File:Hog Island, Pituamkek National Park Reserve, PEI 2025.jpg","(4032, 3024)",2608bf7999933529e8ade6131c960f70,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Hog_Island%2C_Pituamkek_National_Park_Reserve%2C_PEI_2025.jpg/1920px-Hog_Island%2C_Pituamkek_National_Park_Reserve%2C_PEI_2025.jpg,0,0f57b0871f18a75f
image_0907.hdf5,147322006,building_exterior,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/b/b5/Mosa%C3%AFque_Fa%C3%A7ade_de_la_porte_de_la_mosqu%C3%A9e_de_Sidi_El-Haloui%2C_Tlemcen.jpg,"https://commons.wikimedia.org/wiki/File:Mosa%C3%AFque_Fa%C3%A7ade_de_la_porte_de_la_mosqu%C3%A9e_de_Sidi_El-Haloui,_Tlemcen.jpg",CC BY 4.0,,Terki hassaine samir,"File:Mosaïque Façade de la porte de la mosquée de Sidi El-Haloui, Tlemcen.jpg","(5200, 3307)",900fef95bb69164108d387cbe8032244,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Mosa%C3%AFque_Fa%C3%A7ade_de_la_porte_de_la_mosqu%C3%A9e_de_Sidi_El-Haloui%2C_Tlemcen.jpg/1920px-Mosa%C3%AFque_Fa%C3%A7ade_de_la_porte_de_la_mosqu%C3%A9e_de_Sidi_El-Haloui%2C_Tlemcen.jpg,0,3d3596ae9a2e0f13
image_0908.hdf5,180537176,nature_landscape,wikimedia_commons,https://upload.wikimedia.org/wikipedia/commons/4/4d/2016_Betty_Soskin%2C_the_oldest_United_States_National_Park_Service_Ranger.jpg,"https://commons.wikimedia.org/wiki/File:2016_Betty_Soskin,_the_oldest_United_States_National_Park_Service_Ranger.jpg",CC BY 4.0,,Geoff Livingston,"File:2016 Betty Soskin, the oldest United States National Park Service Ranger.jpg","(7360, 4912)",73b191c73113baa1aa1bba62ed3912ca,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/2016_Betty_Soskin%2C_the_oldest_United_States_National_Park_Service_Ranger.jpg/1920px-2016_Betty_Soskin%2C_the_oldest_United_States_National_Park_Service_Ranger.jpg,0,03034b01462f8646
